/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-04-23 11:38:59,905 - Calc 3023
2025-04-23 11:38:59,949 - Calc 3024
2025-04-23 11:38:59,953 - Calc 3025
2025-04-23 11:39:00,232 - Calc 3026
2025-04-23 11:39:00,409 - Calc 3027
2025-04-23 11:39:00,436 - Calc 3028
2025-04-23 11:39:00,708 - Calc 3029
2025-04-23 11:39:00,829 - Calc 3030
2025-04-23 11:39:01,223 - Calc 3031
2025-04-23 11:39:01,243 - Calc 3032
2025-04-23 11:39:01,904 - Calc 3033
2025-04-23 11:39:02,359 - Calc 3034
2025-04-23 11:39:02,481 - Calc 3035
2025-04-23 11:39:02,530 - Calc 3036
2025-04-23 11:39:02,782 - Calc 3037
2025-04-23 11:39:03,037 - Calc 3038
2025-04-23 11:39:03,435 - Calc 3039
2025-04-23 11:39:03,450 - Calc 3040
2025-04-23 11:39:03,561 - Calc 3041
2025-04-23 11:39:03,801 - Calc 3042
2025-04-23 11:39:04,301 - Calc 3043
2025-04-23 11:39:04,460 - Calc 3044
2025-04-23 11:39:04,482 - Calc 3045
2025-04-23 11:39:04,559 - Calc 3046
2025-04-23 11:39:04,842 - Calc 3047
2025-04-23 11:39:05,108 - Calc 3048
2025-04-23 11:39:05,345 - Calc 3049
2025-04-23 11:39:05,427 - Calc 3050
2025-04-23 11:39:05,600 - Calc 3051
2025-04-23 11:39:05,664 - Calc 3052
2025-04-23 11:39:05,820 - Calc 3053
2025-04-23 11:39:05,862 - Calc 3054
2025-04-23 11:39:06,054 - Calc 3055
2025-04-23 11:39:06,207 - Calc 3056
2025-04-23 11:39:06,345 - Calc 3057
2025-04-23 11:39:06,418 - Calc 3058
2025-04-23 11:39:07,038 - Calc 3059
2025-04-23 11:39:07,569 - Calc 3060
2025-04-23 11:39:07,613 - Calc 3061
2025-04-23 11:39:07,645 - Calc 3062
2025-04-23 11:39:07,904 - Calc 3063
2025-04-23 11:39:07,971 - Calc 3064
2025-04-23 11:39:07,989 - Calc 3065
2025-04-23 11:39:08,176 - Calc 3066
2025-04-23 11:39:08,434 - Calc 3067
2025-04-23 11:39:08,485 - Calc 3068
2025-04-23 11:39:08,608 - Calc 3069
2025-04-23 11:39:08,662 - Calc 3070
2025-04-23 11:39:08,810 - Calc 3071
2025-04-23 11:39:08,861 - Calc 3072
2025-04-23 11:39:09,030 - Calc 3073
2025-04-23 11:39:09,572 - Calc 3074
2025-04-23 11:39:09,897 - Calc 3075
2025-04-23 11:39:09,953 - Calc 3076
2025-04-23 11:39:09,956 - Calc 3077
2025-04-23 11:39:10,379 - Calc 3078
2025-04-23 11:39:10,561 - Calc 3079
2025-04-23 11:39:10,742 - Calc 3080
2025-04-23 11:39:10,968 - Calc 3081
2025-04-23 11:39:10,998 - Calc 3082
2025-04-23 11:39:11,012 - Calc 3083
2025-04-23 11:39:11,044 - Calc 3084
2025-04-23 11:39:11,678 - Calc 3085
2025-04-23 11:39:11,694 - Calc 3086
2025-04-23 11:39:11,719 - Calc 3087
2025-04-23 11:39:11,961 - Calc 3088
2025-04-23 11:39:12,111 - Calc 3089
2025-04-23 11:39:12,111 - Calc 3090
2025-04-23 11:39:12,464 - Calc 3091
2025-04-23 11:39:12,595 - Calc 3092
2025-04-23 11:39:12,726 - Calc 3093
2025-04-23 11:39:12,789 - Calc 3094
2025-04-23 11:39:12,879 - Calc 3095
2025-04-23 11:39:13,016 - Calc 3096
2025-04-23 11:39:13,253 - Calc 3097
2025-04-23 11:39:13,403 - Calc 3098
2025-04-23 11:39:13,759 - Calc 3099
2025-04-23 11:39:13,858 - Calc 3100
2025-04-23 11:39:14,212 - Calc 3101
2025-04-23 11:39:14,259 - Calc 3102
2025-04-23 11:39:14,477 - Calc 3103
2025-04-23 11:39:14,618 - Calc 3104
2025-04-23 11:39:14,712 - Calc 3105
2025-04-23 11:39:14,804 - Calc 3106
2025-04-23 11:39:14,858 - Calc 3107
2025-04-23 11:39:14,969 - Calc 3108
2025-04-23 11:39:15,018 - Calc 3109
2025-04-23 11:39:15,038 - Calc 3110
2025-04-23 11:39:15,184 - Calc 3111
2025-04-23 11:39:15,270 - Calc 3112
2025-04-23 11:39:15,527 - Calc 3113
2025-04-23 11:39:15,623 - Calc 3114
2025-04-23 11:39:15,664 - Calc 3115
2025-04-23 11:39:15,733 - Calc 3116
2025-04-23 11:39:16,024 - Calc 3117
2025-04-23 11:39:16,145 - Calc 3118
2025-04-23 11:39:16,146 - Calc 3119
2025-04-23 11:39:16,150 - Calc 3120
2025-04-23 11:39:16,339 - Calc 3121
2025-04-23 11:39:16,431 - Calc 3122
2025-04-23 11:39:16,490 - Calc 3123
2025-04-23 11:39:16,564 - Calc 3124
2025-04-23 11:39:16,791 - Calc 3125
2025-04-23 11:39:16,868 - Calc 3126
2025-04-23 11:39:16,912 - Calc 3127
2025-04-23 11:39:17,020 - Calc 3128
2025-04-23 11:39:17,122 - Calc 3129
2025-04-23 11:39:17,438 - Calc 3130
2025-04-23 11:39:17,511 - Calc 3131
2025-04-23 11:39:17,683 - Calc 3132
2025-04-23 11:39:17,845 - Calc 3133
2025-04-23 11:39:17,851 - Calc 3134
2025-04-23 11:39:17,858 - Calc 3135
2025-04-23 11:39:17,955 - Calc 3136
2025-04-23 11:39:18,377 - Calc 3137
2025-04-23 11:39:18,561 - Calc 3138
2025-04-23 11:39:18,623 - Calc 3139
2025-04-23 11:39:19,005 - Calc 3140
2025-04-23 11:39:19,036 - Calc 3141
2025-04-23 11:39:19,338 - Calc 3142
2025-04-23 11:39:19,497 - Calc 3143
2025-04-23 11:39:19,514 - Calc 3144
2025-04-23 11:39:19,519 - Calc 3145
2025-04-23 11:39:19,639 - Calc 3146
2025-04-23 11:39:19,870 - Calc 3147
2025-04-23 11:39:20,491 - Calc 3148
2025-04-23 11:39:21,062 - Calc 3149
2025-04-23 11:39:21,208 - Calc 3150
2025-04-23 11:39:21,322 - Calc 3151
2025-04-23 11:39:21,441 - Calc 3152
2025-04-23 11:39:21,559 - Calc 3153
2025-04-23 11:39:21,583 - Calc 3154
2025-04-23 11:39:21,593 - Calc 3155
2025-04-23 11:39:21,634 - Calc 3156
2025-04-23 11:39:21,678 - Calc 3157
2025-04-23 11:39:21,885 - Calc 3158
2025-04-23 11:39:21,894 - Calc 3159
2025-04-23 11:39:21,979 - Calc 3160
2025-04-23 11:39:22,068 - Calc 3161
2025-04-23 11:39:22,086 - Calc 3162
2025-04-23 11:39:22,291 - Calc 3163
2025-04-23 11:39:22,580 - Calc 3164
2025-04-23 11:39:22,639 - Calc 3165
2025-04-23 11:39:23,038 - Calc 3166
2025-04-23 11:39:23,611 - Calc 3167
2025-04-23 11:39:23,751 - Calc 3168
2025-04-23 11:39:23,967 - Calc 3169
2025-04-23 11:39:24,059 - Calc 3170
2025-04-23 11:39:24,112 - Calc 3171
2025-04-23 11:39:24,183 - Calc 3172
2025-04-23 11:39:24,578 - Calc 3173
2025-04-23 11:39:24,868 - Calc 3174
2025-04-23 11:39:25,102 - Calc 3175
2025-04-23 11:39:25,496 - Calc 3176
2025-04-23 11:39:25,661 - Calc 3177
2025-04-23 11:39:25,746 - Calc 3178
2025-04-23 11:39:25,900 - Calc 3179
2025-04-23 11:39:26,170 - Calc 3180
2025-04-23 11:39:26,224 - Calc 3181
2025-04-23 11:39:26,307 - Calc 3182
2025-04-23 11:39:26,503 - Calc 3183
2025-04-23 11:39:26,530 - Calc 3184
2025-04-23 11:39:26,535 - Calc 3185
2025-04-23 11:39:26,568 - Calc 3186
2025-04-23 11:39:26,677 - Calc 3187
2025-04-23 11:39:26,692 - Calc 3188
2025-04-23 11:39:27,250 - Calc 3189
2025-04-23 11:39:27,274 - Calc 3190
2025-04-23 11:39:27,276 - Calc 3191
2025-04-23 11:39:27,348 - Calc 3192
2025-04-23 11:39:27,458 - Calc 3193
2025-04-23 11:39:27,480 - Calc 3194
2025-04-23 11:39:27,554 - Calc 3195
2025-04-23 11:39:27,751 - Calc 3196
2025-04-23 11:39:28,148 - Calc 3197
2025-04-23 11:39:28,291 - Calc 3198
2025-04-23 11:39:28,444 - Calc 3199
2025-04-23 11:39:28,580 - Calc 3200
2025-04-23 11:39:28,633 - Calc 3201
2025-04-23 11:39:28,697 - Calc 3202
2025-04-23 11:39:28,813 - Calc 3203
2025-04-23 11:39:29,086 - Calc 3204
2025-04-23 11:39:29,169 - Calc 3205
2025-04-23 11:39:29,508 - Calc 3206
2025-04-23 11:39:29,603 - Calc 3207
2025-04-23 11:39:29,792 - Calc 3208
2025-04-23 11:39:30,005 - Calc 3209
2025-04-23 11:39:30,188 - Calc 3210
2025-04-23 11:39:30,389 - Calc 3211
2025-04-23 11:39:30,585 - Calc 3212
2025-04-23 11:39:30,638 - Calc 3213
2025-04-23 11:39:30,890 - Calc 3214
2025-04-23 11:39:30,990 - Calc 3215
2025-04-23 11:39:31,004 - Calc 3216
2025-04-23 11:39:31,116 - Calc 3217
2025-04-23 11:39:31,197 - Calc 3218
2025-04-23 11:39:31,232 - Calc 3219
2025-04-23 11:39:31,682 - Calc 3220
2025-04-23 11:39:31,847 - Calc 3221
2025-04-23 11:39:32,133 - Calc 3222
2025-04-23 11:39:32,698 - Calc 3223
2025-04-23 11:39:32,876 - Calc 3224
2025-04-23 11:39:32,983 - Calc 3225
2025-04-23 11:39:33,002 - Calc 3226
2025-04-23 11:39:33,442 - Calc 3227
2025-04-23 11:39:33,628 - Calc 3228
2025-04-23 11:39:33,813 - Calc 3229
2025-04-23 11:39:34,003 - Calc 3230
2025-04-23 11:39:34,016 - Calc 3231
2025-04-23 11:39:34,415 - Calc 3232
2025-04-23 11:39:34,457 - Calc 3233
2025-04-23 11:39:34,560 - Calc 3234
2025-04-23 11:39:34,569 - Calc 3235
2025-04-23 11:39:34,592 - Calc 3236
2025-04-23 11:39:34,648 - Calc 3237
2025-04-23 11:39:34,708 - Calc 3238
2025-04-23 11:39:35,254 - Calc 3239
2025-04-23 11:39:35,348 - Calc 3240
2025-04-23 11:39:36,175 - Calc 3241
2025-04-23 11:39:36,414 - Calc 3242
2025-04-23 11:39:36,553 - Calc 3243
2025-04-23 11:39:36,730 - Calc 3244
2025-04-23 11:39:36,906 - Calc 3245
2025-04-23 11:39:37,214 - Calc 3246
2025-04-23 11:39:37,219 - Calc 3247
2025-04-23 11:39:37,340 - Calc 3248
2025-04-23 11:39:37,408 - Calc 3249
2025-04-23 11:39:37,590 - Calc 3250
2025-04-23 11:39:37,618 - Calc 3251
2025-04-23 11:39:37,915 - Calc 3252
2025-04-23 11:39:38,028 - Calc 3253
2025-04-23 11:39:38,061 - Calc 3254
2025-04-23 11:39:38,122 - Calc 3255
2025-04-23 11:39:38,147 - Calc 3256
2025-04-23 11:39:38,451 - Calc 3257
2025-04-23 11:39:38,521 - Calc 3258
2025-04-23 11:39:39,236 - Calc 3259
2025-04-23 11:39:39,291 - Calc 3260
2025-04-23 11:39:39,479 - Calc 3261
2025-04-23 11:39:39,636 - Calc 3262
2025-04-23 11:39:39,638 - Calc 3263
2025-04-23 11:39:39,708 - Calc 3264
2025-04-23 11:39:39,895 - Calc 3265
2025-04-23 11:39:40,063 - Calc 3266
2025-04-23 11:39:40,267 - Calc 3267
2025-04-23 11:39:40,362 - Calc 3268
2025-04-23 11:39:40,439 - Calc 3269
2025-04-23 11:39:40,535 - Calc 3270
2025-04-23 11:39:40,617 - Calc 3271
2025-04-23 11:39:40,707 - Calc 3272
2025-04-23 11:39:40,824 - Calc 3273
2025-04-23 11:39:40,842 - Calc 3274
2025-04-23 11:39:40,851 - Calc 3275
2025-04-23 11:39:41,200 - Calc 3276
2025-04-23 11:39:41,242 - Calc 3277
2025-04-23 11:39:41,266 - Calc 3278
2025-04-23 11:39:41,297 - Calc 3279
2025-04-23 11:39:41,314 - Calc 3280
2025-04-23 11:39:41,503 - Calc 3281
2025-04-23 11:39:41,614 - Calc 3282
2025-04-23 11:39:41,623 - Calc 3283
2025-04-23 11:39:42,061 - Calc 3284
2025-04-23 11:39:42,294 - Calc 3285
2025-04-23 11:39:42,314 - Calc 3286
2025-04-23 11:39:42,772 - Calc 3287
2025-04-23 11:39:42,936 - Calc 3288
2025-04-23 11:39:43,061 - Calc 3289
2025-04-23 11:39:43,131 - Calc 3290
2025-04-23 11:39:43,212 - Calc 3291
2025-04-23 11:39:43,751 - Calc 3292
2025-04-23 11:39:43,926 - Calc 3293
2025-04-23 11:39:43,927 - Calc 3294
2025-04-23 11:39:44,080 - Calc 3295
2025-04-23 11:39:44,112 - Calc 3296
2025-04-23 11:39:44,219 - Calc 3297
2025-04-23 11:39:44,253 - Calc 3298
2025-04-23 11:39:44,300 - Calc 3299
2025-04-23 11:39:44,758 - Calc 3300
2025-04-23 11:39:45,128 - Calc 3301
2025-04-23 11:39:45,390 - Calc 3302
2025-04-23 11:39:45,520 - Calc 3303
2025-04-23 11:39:45,711 - Calc 3304
2025-04-23 11:39:45,917 - Calc 3305
2025-04-23 11:39:46,241 - Calc 3306
2025-04-23 11:39:46,256 - Calc 3307
2025-04-23 11:39:46,327 - Calc 3308
2025-04-23 11:39:46,561 - Calc 3309
2025-04-23 11:39:46,620 - Calc 3310
2025-04-23 11:39:46,791 - Calc 3311
2025-04-23 11:39:46,799 - Calc 3312
2025-04-23 11:39:46,996 - Calc 3313
2025-04-23 11:39:47,041 - Calc 3314
2025-04-23 11:39:47,086 - Calc 3315
2025-04-23 11:39:47,227 - Calc 3316
2025-04-23 11:39:47,508 - Calc 3317
2025-04-23 11:39:47,520 - Calc 3318
2025-04-23 11:39:47,612 - Calc 3319
2025-04-23 11:39:47,808 - Calc 3320
2025-04-23 11:39:47,964 - Calc 3321
2025-04-23 11:39:47,988 - Calc 3322
2025-04-23 11:39:48,081 - Calc 3323
2025-04-23 11:39:48,367 - Calc 3324
2025-04-23 11:39:48,520 - Calc 3325
2025-04-23 11:39:48,765 - Calc 3326
2025-04-23 11:39:48,892 - Calc 3327
2025-04-23 11:39:48,911 - Calc 3328
2025-04-23 11:39:49,036 - Calc 3329
2025-04-23 11:39:49,143 - Calc 3330
2025-04-23 11:39:49,192 - Calc 3331
2025-04-23 11:39:49,323 - Calc 3332
2025-04-23 11:39:49,375 - Calc 3333
2025-04-23 11:39:49,419 - Calc 3334
2025-04-23 11:39:49,467 - Calc 3335
2025-04-23 11:39:49,518 - Calc 3336
2025-04-23 11:39:49,792 - Calc 3337
2025-04-23 11:39:49,801 - Calc 3338
2025-04-23 11:39:49,836 - Calc 3339
2025-04-23 11:39:49,854 - Calc 3340
2025-04-23 11:39:50,225 - Calc 3341
2025-04-23 11:39:50,277 - Calc 3342
2025-04-23 11:39:50,613 - Calc 3343
2025-04-23 11:39:50,682 - Calc 3344
2025-04-23 11:39:50,991 - Calc 3345
2025-04-23 11:39:51,125 - Calc 3346
2025-04-23 11:39:51,295 - Calc 3347
2025-04-23 11:39:51,481 - Calc 3348
2025-04-23 11:39:51,542 - Calc 3349
2025-04-23 11:39:51,644 - Calc 3350
2025-04-23 11:39:51,821 - Calc 3351
2025-04-23 11:39:52,576 - Calc 3352
2025-04-23 11:39:52,617 - Calc 3353
2025-04-23 11:39:52,673 - Calc 3354
2025-04-23 11:39:52,687 - Calc 3355
2025-04-23 11:39:53,050 - Calc 3356
2025-04-23 11:39:53,114 - Calc 3357
2025-04-23 11:39:53,291 - Calc 3358
2025-04-23 11:39:53,367 - Calc 3359
2025-04-23 11:39:53,471 - Calc 3360
2025-04-23 11:39:53,859 - Calc 3361
2025-04-23 11:39:54,132 - Calc 3362
2025-04-23 11:39:54,203 - Calc 3363
2025-04-23 11:39:55,151 - Calc 3364
2025-04-23 11:39:55,611 - Calc 3365
2025-04-23 11:39:55,619 - Calc 3366
2025-04-23 11:39:56,404 - Calc 3367
2025-04-23 11:39:56,408 - Calc 3368
2025-04-23 11:39:56,557 - Calc 3369
2025-04-23 11:39:56,790 - Calc 3370
2025-04-23 11:39:56,992 - Calc 3371
2025-04-23 11:39:57,081 - Calc 3372
2025-04-23 11:39:57,146 - Calc 3373
2025-04-23 11:39:57,302 - Calc 3374
2025-04-23 11:39:57,362 - Calc 3375
2025-04-23 11:39:57,382 - Calc 3376
2025-04-23 11:39:57,434 - Calc 3377
2025-04-23 11:39:57,513 - Calc 3378
2025-04-23 11:39:57,653 - Calc 3379
2025-04-23 11:39:57,720 - Calc 3380
2025-04-23 11:39:57,786 - Calc 3381
2025-04-23 11:39:57,788 - Calc 3382
2025-04-23 11:39:58,074 - Calc 3383
2025-04-23 11:39:58,211 - Calc 3384
2025-04-23 11:39:58,233 - Calc 3385
2025-04-23 11:39:58,354 - Calc 3386
2025-04-23 11:39:58,409 - Calc 3387
2025-04-23 11:39:58,462 - Calc 3388
2025-04-23 11:39:58,701 - Calc 3389
2025-04-23 11:39:58,911 - Calc 3390
2025-04-23 11:39:59,048 - Calc 3391
2025-04-23 11:39:59,198 - Calc 3392
2025-04-23 11:39:59,362 - Calc 3393
2025-04-23 11:39:59,498 - Calc 3394
2025-04-23 11:39:59,713 - Calc 3395
2025-04-23 11:39:59,813 - Calc 3396
2025-04-23 11:40:00,053 - Calc 3397
2025-04-23 11:40:00,272 - Calc 3398
2025-04-23 11:40:00,360 - Calc 3399
2025-04-23 11:40:00,377 - Calc 3400
2025-04-23 11:40:00,578 - Calc 3401
2025-04-23 11:40:00,584 - Calc 3402
2025-04-23 11:40:00,676 - Calc 3403
2025-04-23 11:40:00,764 - Calc 3404
2025-04-23 11:40:01,087 - Calc 3405
2025-04-23 11:40:01,539 - Calc 3406
2025-04-23 11:40:01,899 - Calc 3407
2025-04-23 11:40:02,257 - Calc 3408
2025-04-23 11:40:02,274 - Calc 3409
2025-04-23 11:40:02,299 - Calc 3410
2025-04-23 11:40:02,750 - Calc 3411
2025-04-23 11:40:02,890 - Calc 3412
2025-04-23 11:40:02,938 - Calc 3413
2025-04-23 11:40:03,475 - Calc 3414
2025-04-23 11:40:03,894 - Calc 3415
2025-04-23 11:40:03,988 - Calc 3416
2025-04-23 11:40:04,056 - Calc 3417
2025-04-23 11:40:04,233 - Calc 3418
2025-04-23 11:40:04,250 - Calc 3419
2025-04-23 11:40:04,476 - Calc 3420
2025-04-23 11:40:05,143 - Calc 3421
2025-04-23 11:40:05,211 - Calc 3422
2025-04-23 11:40:05,693 - Calc 3423
2025-04-23 11:40:06,131 - Calc 3424
2025-04-23 11:40:06,327 - Calc 3425
2025-04-23 11:40:06,423 - Calc 3426
2025-04-23 11:40:06,727 - Calc 3427
2025-04-23 11:40:06,764 - Calc 3428
2025-04-23 11:40:07,031 - Calc 3429
2025-04-23 11:40:07,270 - Calc 3430
2025-04-23 11:40:07,334 - Calc 3431
2025-04-23 11:40:07,338 - Calc 3432
2025-04-23 11:40:07,395 - Calc 3433
2025-04-23 11:40:07,634 - Calc 3434
2025-04-23 11:40:07,816 - Calc 3435
2025-04-23 11:40:07,840 - Calc 3436
2025-04-23 11:40:08,022 - Calc 3437
2025-04-23 11:40:08,216 - Calc 3438
2025-04-23 11:40:08,341 - Calc 3439
2025-04-23 11:40:08,430 - Calc 3440
2025-04-23 11:40:08,522 - Calc 3441
2025-04-23 11:40:09,260 - Calc 3442
2025-04-23 11:40:09,348 - Calc 3443
2025-04-23 11:40:09,415 - Calc 3444
2025-04-23 11:40:09,791 - Calc 3445
2025-04-23 11:40:10,154 - Calc 3446
2025-04-23 11:40:10,161 - Calc 3447
2025-04-23 11:40:10,198 - Calc 3448
2025-04-23 11:40:10,491 - Calc 3449
2025-04-23 11:40:10,610 - Calc 3450
2025-04-23 11:40:10,821 - Calc 3451
2025-04-23 11:40:10,908 - Calc 3452
2025-04-23 11:40:10,982 - Calc 3453
2025-04-23 11:40:11,263 - Calc 3454
2025-04-23 11:40:11,376 - Calc 3455
2025-04-23 11:40:11,715 - Calc 3456
2025-04-23 11:40:11,893 - Calc 3457
2025-04-23 11:40:11,925 - Calc 3458
2025-04-23 11:40:12,211 - Calc 3459
2025-04-23 11:40:12,239 - Calc 3460
2025-04-23 11:40:12,380 - Calc 3461
2025-04-23 11:40:12,414 - Calc 3462
2025-04-23 11:40:12,456 - Calc 3463
2025-04-23 11:40:12,982 - Calc 3464
2025-04-23 11:40:12,985 - Calc 3465
2025-04-23 11:40:13,074 - Calc 3466
2025-04-23 11:40:13,193 - Calc 3467
2025-04-23 11:40:13,478 - Calc 3468
2025-04-23 11:40:13,793 - Calc 3469
2025-04-23 11:40:13,834 - Calc 3470
2025-04-23 11:40:13,968 - Calc 3471
2025-04-23 11:40:14,170 - Calc 3472
2025-04-23 11:40:14,506 - Calc 3473
2025-04-23 11:40:14,997 - Calc 3474
2025-04-23 11:40:15,069 - Calc 3475
2025-04-23 11:40:15,235 - Calc 3476
2025-04-23 11:40:15,454 - Calc 3477
2025-04-23 11:40:15,591 - Calc 3478
2025-04-23 11:40:15,609 - Calc 3479
2025-04-23 11:40:15,696 - Calc 3480
2025-04-23 11:40:15,747 - Calc 3481
2025-04-23 11:40:15,939 - Calc 3482
2025-04-23 11:40:15,955 - Calc 3483
2025-04-23 11:40:16,242 - Calc 3484
2025-04-23 11:40:16,407 - Calc 3485
2025-04-23 11:40:16,477 - Calc 3486
2025-04-23 11:40:16,710 - Calc 3487
2025-04-23 11:40:16,838 - Calc 3488
2025-04-23 11:40:17,077 - Calc 3489
2025-04-23 11:40:17,301 - Calc 3490
2025-04-23 11:40:17,386 - Calc 3491
2025-04-23 11:40:17,387 - Calc 3492
2025-04-23 11:40:17,620 - Calc 3493
2025-04-23 11:40:17,700 - Calc 3494
2025-04-23 11:40:18,294 - Calc 3495
2025-04-23 11:40:18,318 - Calc 3496
2025-04-23 11:40:18,425 - Calc 3497
2025-04-23 11:40:18,683 - Calc 3498
2025-04-23 11:40:18,690 - Calc 3499
2025-04-23 11:40:18,721 - Calc 3500
2025-04-23 11:40:18,970 - Calc 3501
2025-04-23 11:40:19,059 - Calc 3502
2025-04-23 11:40:19,108 - Calc 3503
2025-04-23 11:40:19,820 - Calc 3504
2025-04-23 11:40:19,927 - Calc 3505
2025-04-23 11:40:20,057 - Calc 3506
2025-04-23 11:40:20,248 - Calc 3507
2025-04-23 11:40:20,261 - Calc 3508
2025-04-23 11:40:20,290 - Calc 3509
2025-04-23 11:40:20,319 - Calc 3510
2025-04-23 11:40:20,320 - Calc 3511
2025-04-23 11:40:20,525 - Calc 3512
2025-04-23 11:40:20,576 - Calc 3513
2025-04-23 11:40:20,639 - Calc 3514
2025-04-23 11:40:20,652 - Calc 3515
2025-04-23 11:40:21,166 - Calc 3516
2025-04-23 11:40:21,215 - Calc 3517
2025-04-23 11:40:21,374 - Calc 3518
2025-04-23 11:40:21,620 - Calc 3519
2025-04-23 11:40:21,918 - Calc 3520
2025-04-23 11:40:21,991 - Calc 3521
2025-04-23 11:40:22,141 - Calc 3522
2025-04-23 11:40:22,212 - Calc 3523
2025-04-23 11:40:22,812 - Calc 3524
2025-04-23 11:40:22,967 - Calc 3525
2025-04-23 11:40:23,026 - Calc 3526
2025-04-23 11:40:23,093 - Calc 3527
2025-04-23 11:40:23,489 - Calc 3528
2025-04-23 11:40:23,591 - Calc 3529
2025-04-23 11:40:23,596 - Calc 3530
2025-04-23 11:40:23,658 - Calc 3531
2025-04-23 11:40:23,677 - Calc 3532
2025-04-23 11:40:23,819 - Calc 3533
2025-04-23 11:40:24,054 - Calc 3534
2025-04-23 11:40:24,102 - Calc 3535
2025-04-23 11:40:24,104 - Calc 3536
2025-04-23 11:40:24,133 - Calc 3537
2025-04-23 11:40:24,204 - Calc 3538
2025-04-23 11:40:24,236 - Calc 3539
2025-04-23 11:40:24,388 - Calc 3540
2025-04-23 11:40:24,501 - Calc 3541
2025-04-23 11:40:24,611 - Calc 3542
2025-04-23 11:40:24,839 - Calc 3543
2025-04-23 11:40:25,040 - Calc 3544
2025-04-23 11:40:25,255 - Calc 3545
2025-04-23 11:40:25,578 - Calc 3546
2025-04-23 11:40:25,660 - Calc 3547
2025-04-23 11:40:25,851 - Calc 3548
2025-04-23 11:40:25,879 - Calc 3549
2025-04-23 11:40:26,361 - Calc 3550
2025-04-23 11:40:26,626 - Calc 3551
2025-04-23 11:40:26,649 - Calc 3552
2025-04-23 11:40:26,920 - Calc 3553
2025-04-23 11:40:26,983 - Calc 3554
2025-04-23 11:40:27,046 - Calc 3555
2025-04-23 11:40:27,303 - Calc 3556
2025-04-23 11:40:27,307 - Calc 3557
2025-04-23 11:40:27,476 - Calc 3558
2025-04-23 11:40:27,797 - Calc 3559
2025-04-23 11:40:27,860 - Calc 3560
2025-04-23 11:40:27,874 - Calc 3561
2025-04-23 11:40:28,103 - Calc 3562
2025-04-23 11:40:28,174 - Calc 3563
2025-04-23 11:40:28,325 - Calc 3564
2025-04-23 11:40:28,491 - Calc 3565
2025-04-23 11:40:28,590 - Calc 3566
2025-04-23 11:40:28,987 - Calc 3567
2025-04-23 11:40:29,147 - Calc 3568
2025-04-23 11:40:29,484 - Calc 3569
2025-04-23 11:40:29,613 - Calc 3570
2025-04-23 11:40:29,718 - Calc 3571
2025-04-23 11:40:29,758 - Calc 3572
2025-04-23 11:40:29,848 - Calc 3573
2025-04-23 11:40:29,999 - Calc 3574
2025-04-23 11:40:30,211 - Calc 3575
2025-04-23 11:40:30,457 - Calc 3576
2025-04-23 11:40:30,617 - Calc 3577
2025-04-23 11:40:30,844 - Calc 3578
2025-04-23 11:40:30,983 - Calc 3579
2025-04-23 11:40:31,076 - Calc 3580
2025-04-23 11:40:31,372 - Calc 3581
2025-04-23 11:40:31,546 - Calc 3582
2025-04-23 11:40:31,698 - Calc 3583
2025-04-23 11:40:31,720 - Calc 3584
2025-04-23 11:40:31,811 - Calc 3585
2025-04-23 11:40:31,908 - Calc 3586
2025-04-23 11:40:32,003 - Calc 3587
2025-04-23 11:40:32,202 - Calc 3588
2025-04-23 11:40:32,354 - Calc 3589
2025-04-23 11:40:32,365 - Calc 3590
2025-04-23 11:40:32,644 - Calc 3591
2025-04-23 11:40:32,707 - Calc 3592
2025-04-23 11:40:32,824 - Calc 3593
2025-04-23 11:40:32,887 - Calc 3594
2025-04-23 11:40:33,065 - Calc 3595
2025-04-23 11:40:33,103 - Calc 3596
2025-04-23 11:40:33,531 - Calc 3597
2025-04-23 11:40:33,881 - Calc 3598
2025-04-23 11:40:34,480 - Calc 3599
2025-04-23 11:40:34,631 - Calc 3600
2025-04-23 11:40:34,795 - Calc 3601
2025-04-23 11:40:35,034 - Calc 3602
2025-04-23 11:40:35,390 - Calc 3603
2025-04-23 11:40:35,427 - Calc 3604
2025-04-23 11:40:35,467 - Calc 3605
2025-04-23 11:40:35,612 - Calc 3606
2025-04-23 11:40:36,156 - Calc 3607
2025-04-23 11:40:36,376 - Calc 3608
2025-04-23 11:40:36,403 - Calc 3609
2025-04-23 11:40:36,548 - Calc 3610
2025-04-23 11:40:36,561 - Calc 3611
2025-04-23 11:40:36,815 - Calc 3612
2025-04-23 11:40:36,956 - Calc 3613
2025-04-23 11:40:37,163 - Calc 3614
2025-04-23 11:40:37,231 - Calc 3615
2025-04-23 11:40:37,362 - Calc 3616
2025-04-23 11:40:37,660 - Calc 3617
2025-04-23 11:40:37,705 - Calc 3618
2025-04-23 11:40:37,902 - Calc 3619
2025-04-23 11:40:37,961 - Calc 3620
2025-04-23 11:40:37,977 - Calc 3621
2025-04-23 11:40:38,380 - Calc 3622
2025-04-23 11:40:38,487 - Calc 3623
2025-04-23 11:40:39,001 - Calc 3624
2025-04-23 11:40:39,062 - Calc 3625
